seed,shot,method,tgt_acc,tgt_f1_macro,tgt_bce,src_thr_pre,src_f1_pre,src_acc_after,src_f1_after,src_bce_after,forget_f1,trainable_params,t_pretrain,t_fisher,t_adapt,t_total_once
44,20,Transfer-Plain+EWC,0.9762900976290098,0.9762854847088167,0.1872040331363678,0.15499999999999997,0.9977978021529973,0.9975531229877657,0.9975385242600803,0.03797178342938423,0.0002592778929170203,580769,0.0,0.0,2.9088547229766846,2.9088547229766846
44,20,Adapter-Only,0.8298465829846583,0.8298452590524913,0.4711821675300598,0.15499999999999997,0.9977978021529973,0.9978106889890535,0.9977978021529973,0.0331987664103508,0.0,58049,0.0,0.0,3.4460318088531494,3.4460318088531494
44,20,DAEWC,0.8298465829846583,0.829203382582939,0.37128204107284546,0.15499999999999997,0.9977978021529973,0.9976819059884096,0.9976682148505536,0.03331208601593971,0.0001295873024437233,74561,39.992579221725464,2.0357327461242676,3.6804661750793457,45.70877814292908
44,20,ReplayUpper,0.9588563458856346,0.9588475204471002,0.3475014567375183,0.15499999999999997,0.9977978021529973,0.99703799098519,0.9970210249965852,0.0297135878354311,0.0007767771564121118,580898,0.0,0.0,39.230517864227295,39.230517864227295
44,80,Scratch-Plain,0.9881450488145049,0.9881371512325869,0.10290341079235077,0.15499999999999997,0.9977978021529973,,,,,580769,0.0,0.0,5.046302556991577,5.046302556991577
44,80,Transfer-Plain,0.9804741980474198,0.9804557977434021,0.12094911187887192,0.15499999999999997,0.9977978021529973,0.9864777849323889,0.9863701617166751,0.28180086612701416,0.011427640436322162,580769,0.0,0.0,2.7346880435943604,2.7346880435943604
44,80,Transfer-Plain+EWC,0.9818688981868898,0.9818619829419744,0.07650294154882431,0.15499999999999997,0.9977978021529973,0.9958789439793947,0.9958530998679294,0.19178788363933563,0.001944702285067934,580769,0.0,0.0,4.537973403930664,4.537973403930664
44,80,Adapter-Only,0.8633193863319386,0.862704065183622,0.4428904056549072,0.15499999999999997,0.9977978021529973,0.9978106889890535,0.9977978021529973,0.0331987664103508,0.0,58049,0.0,0.0,6.921338081359863,6.921338081359863
44,80,DAEWC,0.9825662482566249,0.9825600656150167,0.06405172497034073,0.15499999999999997,0.9977978021529973,0.9976819059884096,0.9976681221063826,0.04212535172700882,0.00012968004661473298,138689,39.992579221725464,2.0357327461242676,6.974010944366455,49.00232291221619
44,80,ReplayUpper,0.9874476987447699,0.987438878161206,0.0802990049123764,0.15499999999999997,0.9977978021529973,0.9963940759819704,0.9963737746687396,0.0290138628333807,0.0014240274842577394,580898,0.0,0.0,37.36442446708679,37.36442446708679
44,160,Scratch-Plain,0.9923291492329149,0.9923228734471388,0.0609927736222744,0.15499999999999997,0.9977978021529973,,,,,580769,0.0,0.0,3.0909998416900635,3.0909998416900635
44,160,Transfer-Plain,0.9916317991631799,0.9916239133186009,0.06976483017206192,0.15499999999999997,0.9977978021529973,0.9800386349001932,0.9798576750169852,0.24068351089954376,0.01794012713601212,580769,0.0,0.0,2.71294903755188,2.71294903755188
44,160,Transfer-Plain+EWC,0.9888423988842399,0.9888328193626764,0.06134314090013504,0.15499999999999997,0.9977978021529973,0.9974243399871217,0.9974089211595273,0.03450452908873558,0.0003888809934700088,580769,0.0,0.0,5.329984903335571,5.329984903335571
44,160,Adapter-Only,0.8779637377963738,0.8772281296553142,0.3883810043334961,0.15499999999999997,0.9977978021529973,0.9978106889890535,0.9977978021529973,0.0331987664103508,0.0,58049,0.0,0.0,8.122785568237305,8.122785568237305
44,160,DAEWC,0.99302649930265,0.9930180109997975,0.06120974197983742,0.15499999999999997,0.9977978021529973,0.9975531229877657,0.9975386223248649,0.041357289999723434,0.00025917982813239426,138689,39.992579221725464,2.0357327461242676,5.575414419174194,47.603726387023926
44,160,ReplayUpper,0.9909344490934449,0.9909238517883789,0.06223612651228905,0.15499999999999997,0.9977978021529973,0.9948486799742434,0.9948206732311048,0.03437226638197899,0.0029771289218925023,580898,0.0,0.0,39.12775444984436,39.12775444984436
45,10,Scratch-Plain,0.8800557880055788,0.8800275503533294,0.4588962197303772,0.18,0.9979273842454778,,,,,580769,0.0,0.0,2.6737351417541504,2.6737351417541504
45,10,Transfer-Plain,0.9309623430962343,0.9309582805467274,0.4202655553817749,0.18,0.9979273842454778,0.9957501609787508,0.9957268106498595,0.08649814128875732,0.002200573595618316,580769,0.0,0.0,2.9768199920654297,2.9768199920654297
45,10,Transfer-Plain+EWC,0.9839609483960948,0.9839421993179014,0.2594488859176636,0.18,0.9979273842454778,0.9971667739858339,0.9971496991425104,0.039283137768507004,0.0007776851029673848,580769,0.0,0.0,2.9458043575286865,2.9458043575286865
45,10,Adapter-Only,0.7754532775453278,0.7752784272195823,0.4914427697658539,0.18,0.9979273842454778,0.9979394719896973,0.9979273842454778,0.031287118792533875,0.0,58049,0.0,0.0,7.838342189788818,7.838342189788818
45,10,DAEWC,0.8556485355648535,0.8555523708909107,0.4507152736186981,0.18,0.9979273842454778,0.9979394719896973,0.9979273842454778,0.030916186049580574,0.0,74561,40.67954683303833,2.061471462249756,3.705454111099243,46.44647240638733
