seed,shot,method,tgt_acc,tgt_f1_macro,tgt_bce,src_thr_pre,src_f1_pre,src_acc_after,src_f1_after,src_bce_after,forget_f1,avg_f1_after,trainable_params,t_pretrain,t_fisher,t_adapt,t_total_once
44,10,Transfer-Plain+EWC,0.7819397993311037,0.7796922915581785,0.6363417506217957,0.93,1.0,1.0,1.0,0.0013177061919122934,0.0,0.8898461457790893,580769,59.806124210357666,0.46355128288269043,1.7757751941680908,62.04545068740845
44,10,Adapter-Only,0.6441471571906354,0.6440896707513971,0.6923381686210632,0.25,0.9996915023485161,0.9997159897756319,0.9996915023485161,0.0014049269957467914,0.0,0.8218905865499566,4497,65.73290252685547,0.0,2.064025402069092,67.79692792892456
44,10,DAEWC,0.6120401337792643,0.6089451485927257,0.6945703625679016,0.25,0.9996915023485161,0.9997159897756319,0.9996915023485161,0.00146892957855016,0.0,0.804318325470621,85137,65.73290252685547,0.9145376682281494,4.27944278717041,70.92688298225403
44,10,ReplayUpper,0.9739130434782609,0.9739126232836046,0.28207284212112427,0.93,1.0,1.0,1.0,0.0003139957843814045,0.0,0.9869563116418023,580898,0.0,0.0,58.860591173172,58.860591173172
44,20,Scratch-Plain,0.8963210702341137,0.8961186083636792,0.677386999130249,,,,,,,,580898,0.0,0.0,1.9013056755065918,1.9013056755065918
44,20,Transfer-Plain,0.7545150501672241,0.7524665817591378,0.6198355555534363,0.93,1.0,1.0,1.0,0.0013224545400589705,0.0,0.8762332908795689,580769,59.806124210357666,0.0,1.7065649032592773,61.51268911361694
44,20,Transfer-Plain+EWC,0.7545150501672241,0.7524665817591378,0.619670569896698,0.93,1.0,1.0,1.0,0.0013277902035042644,0.0,0.8762332908795689,580769,59.806124210357666,0.46355128288269043,1.7755913734436035,62.04526686668396
44,20,Adapter-Only,0.6381270903010033,0.6261119516864129,0.6919028759002686,0.25,0.9996915023485161,0.9997159897756319,0.9996915023485161,0.0014049269957467914,0.0,0.8129017270174645,4497,65.73290252685547,0.0,1.9856598377227783,67.71856236457825
44,20,DAEWC,0.717056856187291,0.7109098464412131,0.6888782978057861,0.25,0.9996915023485161,0.9997159897756319,0.9996915023485161,0.0014895127387717366,0.0,0.8553006743948646,85137,65.73290252685547,0.9145376682281494,4.256546974182129,70.90398716926575
44,20,ReplayUpper,0.9692307692307692,0.9692257985988051,0.19185811281204224,0.93,1.0,0.9997159897756319,0.9996916094561772,0.0003192563308402896,0.00030839054382281184,0.9844587040274911,580898,0.0,0.0,60.15185594558716,60.15185594558716
